,Algorithm,Num_Terminals,Wirelength,Num Steiner Points,CPU Time
1035,flute,109.0,79615.0,107.0,0.005993
1036,flute,64.0,60002.0,62.0,0.003781
1037,flute,7.0,20125.0,5.0,1e-06
1038,flute,85.0,64874.0,83.0,0.003519
1039,flute,52.0,54244.0,50.0,0.002548
1040,flute,23.0,37160.0,21.0,0.000474
1041,flute,36.0,41719.0,34.0,0.000482
1042,flute,62.0,60032.0,60.0,0.001349
1043,flute,70.0,60987.0,68.0,0.002951
1044,flute,113.0,82770.0,111.0,0.008321
1045,flute,24.0,33963.0,22.0,0.000419
1046,flute,25.0,38760.0,23.0,0.000596
1047,flute,22.0,31664.0,20.0,0.000321
1048,flute,70.0,60600.0,68.0,0.003627
1049,flute,59.0,52851.0,57.0,0.001888
1050,flute,114.0,79897.0,112.0,0.008618
1051,flute,119.0,81915.0,117.0,0.010873
1052,flute,56.0,54241.0,54.0,0.001443
1053,flute,22.0,31405.0,20.0,0.000315
1054,flute,32.0,43404.0,30.0,0.000673
1055,flute,94.0,70514.0,92.0,0.004791
1056,flute,30.0,42202.0,28.0,0.000556
1057,flute,57.0,58613.0,55.0,0.001476
1058,flute,10.0,22639.0,8.0,6e-06
1059,flute,12.0,30954.0,10.0,2.1e-05
1060,flute,106.0,72549.0,104.0,0.004123
1061,flute,30.0,42338.0,28.0,0.000475
1062,flute,99.0,71017.0,97.0,0.004642
1063,flute,85.0,70916.0,83.0,0.00452
1064,flute,85.0,69485.0,83.0,0.002389
1065,flute,26.0,45352.0,24.0,0.000599
1066,flute,118.0,80751.0,116.0,0.007123
1067,flute,101.0,72141.0,99.0,0.004881
1068,flute,34.0,44319.0,32.0,0.00068
1069,flute,44.0,47035.0,42.0,0.000856
1070,flute,64.0,60416.0,62.0,0.001416
1071,flute,103.0,76849.0,101.0,0.006108
1072,flute,115.0,81440.0,113.0,0.003728
1073,flute,45.0,54364.0,43.0,0.001482
1074,flute,74.0,63359.0,72.0,0.004232
1075,flute,30.0,39799.0,28.0,0.00137
1076,flute,80.0,66574.0,78.0,0.002886
1077,flute,14.0,30169.0,12.0,7e-05
1078,flute,99.0,74301.0,97.0,0.006793
1079,flute,108.0,80605.0,106.0,0.004308
1080,flute,28.0,35701.0,26.0,0.000507
1081,flute,24.0,37312.0,22.0,0.000494
1082,flute,87.0,74184.0,85.0,0.005047
1083,flute,26.0,39290.0,24.0,0.000359
1084,flute,15.0,28531.0,13.0,8.5e-05
1085,flute,12.0,27973.0,10.0,1.5e-05
1086,flute,67.0,59438.0,65.0,0.001668
1087,flute,44.0,49279.0,42.0,0.000952
1088,flute,51.0,53552.0,49.0,0.001526
1089,flute,42.0,49053.0,40.0,0.001049
1090,flute,13.0,26830.0,11.0,3.5e-05
1091,flute,84.0,64930.0,82.0,0.003159
1092,flute,40.0,47864.0,38.0,0.001819
1093,flute,31.0,41757.0,29.0,0.001157
1094,flute,111.0,82010.0,109.0,0.004142
1095,flute,80.0,65266.0,78.0,0.002761
1096,flute,25.0,39971.0,23.0,0.000646
1097,flute,50.0,53659.0,48.0,0.001266
1098,flute,90.0,67699.0,88.0,0.002725
1099,flute,67.0,62841.0,65.0,0.004115
1100,flute,11.0,21494.0,9.0,8e-06
1101,flute,26.0,37325.0,24.0,0.000356
1102,flute,22.0,32010.0,20.0,0.000351
1103,flute,74.0,64443.0,72.0,0.0033
1104,flute,104.0,74758.0,102.0,0.005959
1105,flute,63.0,61749.0,61.0,0.002365
1106,flute,97.0,76447.0,95.0,0.008191
1107,flute,71.0,58204.0,69.0,0.004016
1108,flute,13.0,24306.0,11.0,3.4e-05
1109,flute,86.0,68953.0,84.0,0.003732
1110,flute,22.0,33569.0,20.0,0.000456
1111,flute,30.0,39158.0,28.0,0.000376
1112,flute,60.0,56256.0,58.0,0.002516
1113,flute,85.0,73158.0,83.0,0.003099
1114,flute,52.0,54712.0,50.0,0.001102
1115,flute,7.0,16795.0,5.0,5e-06
1116,flute,88.0,70731.0,86.0,0.004852
1117,flute,12.0,24539.0,10.0,2.3e-05
1118,flute,67.0,64005.0,65.0,0.001546
1119,flute,37.0,41105.0,35.0,0.000645
1120,flute,16.0,25286.0,14.0,9.5e-05
1121,flute,92.0,75659.0,90.0,0.003523
1122,flute,64.0,58709.0,62.0,0.003147
1123,flute,55.0,53378.0,53.0,0.001138
1124,flute,94.0,70099.0,92.0,0.006713
1125,flute,48.0,51562.0,46.0,0.000886
1126,flute,44.0,52614.0,42.0,0.002499
1127,flute,11.0,28747.0,9.0,9e-06
1128,flute,119.0,78387.0,117.0,0.008016
1129,flute,63.0,61694.0,61.0,0.001514
1130,flute,95.0,71666.0,93.0,0.002789
1131,flute,92.0,70695.0,90.0,0.005344
1132,flute,19.0,29409.0,17.0,0.000219
1133,flute,110.0,77909.0,108.0,0.006566
1134,flute,113.0,78606.0,111.0,0.007239
1135,flute,34.0,49396.0,32.0,0.000671
1136,flute,103.0,73128.0,101.0,0.003432
1137,flute,85.0,73586.0,83.0,0.004156
1138,flute,14.0,30808.0,12.0,5.1e-05
1139,flute,87.0,68186.0,85.0,0.002397
1140,flute,64.0,61095.0,62.0,0.001462
1141,flute,16.0,28881.0,14.0,7.1e-05
1142,flute,41.0,46902.0,39.0,0.001226
1143,flute,110.0,74008.0,108.0,0.003569
1144,flute,107.0,78240.0,105.0,0.004563
1145,flute,104.0,73137.0,102.0,0.00773
1146,flute,94.0,73145.0,92.0,0.003811
1147,flute,99.0,74051.0,97.0,0.003567
1148,flute,17.0,25883.0,15.0,0.000161
1149,flute,69.0,61829.0,67.0,0.002905
1150,flute,110.0,77769.0,108.0,0.004416
1151,flute,24.0,39327.0,22.0,0.000394
1152,flute,50.0,52030.0,48.0,0.000955
1153,flute,43.0,48353.0,41.0,0.000854
1154,flute,112.0,77853.0,110.0,0.006508
1155,flute,82.0,69014.0,80.0,0.002967
1156,flute,74.0,65219.0,72.0,0.004423
1157,flute,81.0,67319.0,79.0,0.002259
1158,flute,24.0,32296.0,22.0,0.000683
1159,flute,85.0,62264.0,83.0,0.005191
1160,flute,68.0,61494.0,66.0,0.002765
1161,flute,40.0,46913.0,38.0,0.000691
1162,flute,92.0,72226.0,90.0,0.003129
1163,flute,107.0,73548.0,105.0,0.008331
1164,flute,30.0,43322.0,28.0,0.00045
1165,flute,33.0,42259.0,31.0,0.001183
1166,flute,33.0,44364.0,31.0,0.000808
1167,flute,58.0,55623.0,56.0,0.001888
1168,flute,84.0,67650.0,82.0,0.003184
1169,flute,80.0,69212.0,78.0,0.003113
1170,flute,44.0,49677.0,42.0,0.000729
1171,flute,25.0,43609.0,23.0,0.000521
1172,flute,65.0,58090.0,63.0,0.001479
1173,flute,42.0,47774.0,40.0,0.000462
1174,flute,50.0,52318.0,48.0,0.000892
1175,flute,39.0,49770.0,37.0,0.001546
1176,flute,16.0,34683.0,14.0,0.000118
1177,flute,64.0,61088.0,62.0,0.004626
1178,flute,87.0,70143.0,85.0,0.00334
1179,flute,19.0,34938.0,17.0,0.000268
1180,flute,86.0,66163.0,84.0,0.004361
1181,flute,43.0,48607.0,41.0,0.000785
1182,flute,101.0,77109.0,99.0,0.005061
1183,flute,31.0,43144.0,29.0,0.00058
1184,flute,16.0,24091.0,14.0,7.9e-05
1185,flute,15.0,28246.0,13.0,6e-05
1186,flute,28.0,37718.0,26.0,0.00062
1187,flute,13.0,24683.0,11.0,2.8e-05
1188,flute,7.0,20407.0,5.0,1e-06
1189,flute,75.0,68640.0,73.0,0.002019
1190,flute,23.0,36257.0,21.0,0.000685
1191,flute,10.0,20079.0,8.0,2e-06
1192,flute,14.0,27252.0,12.0,4e-05
1193,flute,12.0,26487.0,10.0,1.5e-05
1194,flute,56.0,57825.0,54.0,0.002724
1195,flute,94.0,70236.0,92.0,0.004333
1196,flute,94.0,72677.0,92.0,0.002965
1197,flute,8.0,18954.0,6.0,1e-06
1198,flute,80.0,68933.0,78.0,0.004361
1199,flute,45.0,47709.0,43.0,0.001828
1200,flute,60.0,54159.0,58.0,0.002386
1201,flute,89.0,69897.0,87.0,0.00376
1202,flute,20.0,37789.0,18.0,0.000275
1203,flute,65.0,62201.0,63.0,0.003273
1204,flute,107.0,78412.0,105.0,0.006852
1205,flute,28.0,40619.0,26.0,0.000519
1206,flute,106.0,75924.0,104.0,0.00584
1207,flute,33.0,48323.0,31.0,0.000952
1208,flute,62.0,57625.0,60.0,0.002608
1209,flute,76.0,66291.0,74.0,0.003839
1210,flute,13.0,27195.0,11.0,3.5e-05
1211,flute,25.0,33292.0,23.0,0.000555
1212,flute,41.0,49625.0,39.0,0.000816
