,terminals,flute_wl,flute_nsps,flute_ct,geosteiner_wl,geosteiner_nsps,geosteiner_ct,cockayne_wl,cockayne_nsps,cockayne_ct
34038,13,27903.0,11.0,3.1e-05,27903.0,11.0,0.000279,27903.0,11.0,0.896896
34039,13,28326.0,11.0,2.6e-05,28326.0,11.0,0.000199,28326.0,11.0,0.851251
34040,13,30089.0,11.0,3e-05,30089.0,11.0,0.00019,30089.0,11.0,1.133259
34041,13,28795.0,11.0,2.7e-05,28795.0,11.0,0.000434,28795.0,11.0,1.158202
34042,13,24873.0,11.0,2.2e-05,24873.0,11.0,0.000259,24873.0,11.0,0.775717
34043,13,23140.0,11.0,2.5e-05,23140.0,11.0,0.0002,23140.0,11.0,0.51913
34044,13,24199.0,11.0,3e-05,24199.0,11.0,0.000377,24199.0,11.0,0.969148
34045,13,26958.0,11.0,1.8e-05,26958.0,11.0,0.000273,26958.0,11.0,0.708988
34046,13,29708.0,11.0,2.4e-05,29708.0,11.0,0.000159,29708.0,11.0,0.473289
34047,13,28350.0,11.0,2.7e-05,28350.0,11.0,0.000142,28350.0,11.0,0.697786
34048,13,29539.0,11.0,2.8e-05,29539.0,11.0,0.000289,29539.0,11.0,0.727179
34049,13,23075.0,11.0,2e-05,23075.0,11.0,0.000225,23075.0,11.0,0.664892
34050,13,25633.0,11.0,3e-05,25633.0,11.0,0.00022,25633.0,11.0,1.124961
34051,13,22636.0,11.0,2.3e-05,22636.0,11.0,0.000219,22636.0,11.0,0.75681
34052,13,26566.0,11.0,1.5e-05,26566.0,11.0,0.000255,26566.0,11.0,0.652094
34053,13,22737.0,11.0,2.8e-05,22737.0,11.0,0.000248,22737.0,11.0,0.841623
34054,13,30968.0,11.0,3.2e-05,30968.0,11.0,0.000232,30968.0,11.0,1.085813
34055,13,22879.0,11.0,2.8e-05,22879.0,11.0,0.000136,22879.0,11.0,0.800241
34056,13,27862.0,11.0,2.8e-05,27862.0,11.0,0.000216,27862.0,11.0,0.825709
34057,13,27232.0,11.0,3.2e-05,27232.0,11.0,0.000419,27232.0,11.0,1.145647
34058,13,22189.0,11.0,1.5e-05,22189.0,11.0,0.0002,22189.0,11.0,0.649931
34059,13,25809.0,11.0,3.1e-05,25809.0,11.0,0.000535,25809.0,11.0,0.752659
34060,13,24411.0,11.0,2.7e-05,24411.0,11.0,0.000227,24411.0,11.0,0.891367
34061,13,27670.0,11.0,3.3e-05,27670.0,11.0,0.000237,27670.0,11.0,0.892861
34062,13,25882.0,11.0,3.2e-05,25882.0,11.0,0.000287,25882.0,11.0,1.049753
34063,13,30159.0,11.0,3.1e-05,30159.0,11.0,0.000149,30159.0,11.0,0.626421
34064,13,22627.0,11.0,5e-06,22627.0,11.0,0.000262,22627.0,11.0,0.536172
34065,13,29866.0,11.0,3e-05,29866.0,11.0,0.000286,29866.0,11.0,0.816865
34066,13,29868.0,11.0,3e-05,29868.0,11.0,0.000345,29868.0,11.0,0.620654
34067,13,25856.0,11.0,2.6e-05,25856.0,11.0,0.000427,25856.0,11.0,0.932539
34068,13,25664.0,11.0,3e-05,25664.0,11.0,0.000475,25664.0,11.0,1.059121
34069,13,26156.0,11.0,3e-05,26156.0,11.0,0.000387,26156.0,11.0,0.909464
34070,13,27262.0,11.0,3.1e-05,27262.0,11.0,0.000193,27262.0,11.0,0.953455
34071,13,26663.0,11.0,2.5e-05,26663.0,11.0,0.000258,26663.0,11.0,0.735475
34072,13,27336.0,11.0,2.7e-05,27336.0,11.0,0.000218,27336.0,11.0,0.826362
34073,13,31129.0,11.0,3.1e-05,31129.0,11.0,0.00031,31129.0,11.0,1.750395
34074,13,22158.0,11.0,2.9e-05,22158.0,11.0,0.000399,22158.0,11.0,0.786676
34075,13,24920.0,11.0,2.4e-05,24920.0,11.0,0.000344,24920.0,11.0,0.916879
34076,13,27795.0,11.0,3e-05,27795.0,11.0,0.000424,27795.0,11.0,0.859738
34077,13,25295.0,11.0,2.9e-05,25295.0,11.0,0.000228,25295.0,11.0,1.291185
34078,13,24013.0,11.0,1.9e-05,24013.0,11.0,0.000332,24013.0,11.0,0.876702
34079,13,21039.0,11.0,2e-05,21039.0,11.0,0.000344,21039.0,11.0,0.543431
34080,13,23105.0,11.0,3.1e-05,23105.0,11.0,0.00039,23105.0,11.0,1.055085
34081,13,29668.0,11.0,3e-05,29668.0,11.0,0.000221,29668.0,11.0,0.856056
34082,13,25479.0,11.0,2.2e-05,25479.0,11.0,0.00016,25479.0,11.0,0.487318
34083,13,33241.0,11.0,3.1e-05,33241.0,11.0,0.000159,33241.0,11.0,1.020512
34084,13,26620.0,11.0,2.7e-05,26620.0,11.0,0.000299,26620.0,11.0,0.95771
34085,13,24744.0,11.0,2.2e-05,24744.0,11.0,0.000279,24744.0,11.0,0.907419
34086,13,26647.0,11.0,2.7e-05,26647.0,11.0,0.000282,26647.0,11.0,0.963625
34087,13,30757.0,11.0,2.4e-05,30757.0,11.0,0.000184,30757.0,11.0,0.707689
34088,13,25126.0,11.0,2.2e-05,25126.0,11.0,0.000256,25126.0,11.0,0.707795
34089,13,27146.0,11.0,2.7e-05,27146.0,11.0,0.000362,27146.0,11.0,0.906316
34090,13,26165.0,11.0,3.3e-05,26165.0,11.0,0.000482,26165.0,11.0,1.206554
34091,13,23347.0,11.0,2.1e-05,23347.0,11.0,0.000321,23347.0,11.0,1.157665
34092,13,30359.0,11.0,2.5e-05,30359.0,11.0,0.000221,30359.0,11.0,0.626308
34093,13,24469.0,11.0,3.1e-05,24469.0,11.0,0.0004,24469.0,11.0,1.130933
34094,13,27867.0,11.0,1.9e-05,27867.0,11.0,0.000273,27867.0,11.0,0.840191
34095,13,27803.0,11.0,2.9e-05,27803.0,11.0,0.000256,27803.0,11.0,0.834158
34096,13,29037.0,11.0,3.5e-05,29037.0,11.0,0.000363,29037.0,11.0,1.161631
34097,13,24959.0,11.0,3.2e-05,24643.0,11.0,0.00019,24643.0,11.0,1.052477
34098,13,23328.0,11.0,2.2e-05,23328.0,11.0,0.000257,23328.0,11.0,0.921741
34099,13,35108.0,11.0,2.9e-05,35108.0,11.0,0.000258,35108.0,11.0,0.826621
34100,13,28418.0,11.0,4.5e-05,28418.0,11.0,0.000331,28418.0,11.0,1.238505
34101,13,23467.0,11.0,3e-05,23467.0,11.0,0.000175,23467.0,11.0,1.11034
34102,13,23603.0,11.0,3.5e-05,23603.0,11.0,0.000141,23603.0,11.0,0.714734
34103,13,25495.0,11.0,3.1e-05,25495.0,11.0,0.000243,25495.0,11.0,1.121657
34104,13,27996.0,11.0,3.4e-05,27996.0,11.0,0.000164,27996.0,11.0,0.926291
34105,13,23524.0,11.0,2.8e-05,23524.0,11.0,0.000277,23524.0,11.0,0.703276
34106,13,25829.0,11.0,3.2e-05,25829.0,11.0,0.000174,25829.0,11.0,0.79887
34107,13,23734.0,11.0,2.6e-05,23734.0,11.0,0.000193,23734.0,11.0,0.964835
34108,13,24819.0,11.0,2.2e-05,24819.0,11.0,0.000249,24819.0,11.0,0.718159
34109,13,30180.0,11.0,2.7e-05,30180.0,11.0,0.000226,30180.0,11.0,0.728957
34110,13,22900.0,11.0,6e-06,22900.0,11.0,0.000258,22900.0,12.0,0.823119
34111,13,27453.0,11.0,3e-05,27453.0,11.0,0.000134,27453.0,11.0,1.092131
34112,13,26593.0,11.0,5e-06,26593.0,11.0,0.000394,26593.0,11.0,0.59843
34113,13,25552.0,11.0,2.4e-05,25552.0,11.0,0.000409,25552.0,11.0,0.912604
34114,13,28728.0,11.0,2.7e-05,28728.0,11.0,0.000285,28728.0,11.0,1.265494
34115,13,28866.0,11.0,2.7e-05,28866.0,11.0,0.000342,28866.0,11.0,1.066988
34116,13,25679.0,11.0,2.7e-05,25679.0,11.0,0.00023,25679.0,11.0,0.683432
34117,13,26435.0,11.0,2.8e-05,26435.0,11.0,0.000356,26435.0,11.0,0.954047
34118,13,23443.0,11.0,2.3e-05,23443.0,11.0,0.000161,23443.0,11.0,0.722274
34119,13,21338.0,11.0,2.2e-05,21338.0,11.0,0.000273,21338.0,11.0,0.721603
34120,13,27796.0,11.0,1.4e-05,27796.0,11.0,0.000247,27796.0,11.0,0.61857
34121,13,24619.0,11.0,3e-05,24619.0,11.0,0.000283,24619.0,11.0,1.068875
34122,13,21753.0,11.0,2.7e-05,21753.0,11.0,0.000147,21753.0,11.0,0.814812
34123,13,29814.0,11.0,3.2e-05,29814.0,11.0,0.000428,29814.0,11.0,1.471206
34124,13,29693.0,11.0,2.8e-05,29693.0,10.0,0.000261,29693.0,10.0,0.856184
34125,13,28770.0,11.0,3e-05,28770.0,11.0,0.000502,28770.0,11.0,0.86491
34126,13,27250.0,11.0,3.4e-05,27250.0,11.0,0.000432,27250.0,11.0,1.206568
34127,13,28383.0,11.0,3e-05,28383.0,11.0,0.000256,28383.0,11.0,0.948818
34128,13,31430.0,11.0,3e-05,31430.0,11.0,0.000365,31430.0,11.0,1.156922
34129,13,25212.0,11.0,3.2e-05,25212.0,11.0,0.000438,25212.0,11.0,1.404764
34130,13,29811.0,11.0,3e-05,29811.0,11.0,0.00027,29811.0,11.0,0.886395
34131,13,24199.0,11.0,2e-05,24199.0,11.0,0.000293,24199.0,11.0,0.646719
34132,13,23067.0,11.0,2.8e-05,23067.0,11.0,0.000215,23067.0,11.0,0.73182
34133,13,24999.0,11.0,2.4e-05,24999.0,11.0,0.000235,24999.0,11.0,0.663921
34134,13,29026.0,11.0,3.1e-05,29026.0,11.0,0.000207,29026.0,11.0,0.938271
34135,13,25678.0,11.0,2.7e-05,25678.0,11.0,0.000431,25678.0,11.0,0.759611
34136,13,27664.0,11.0,3.2e-05,27664.0,11.0,0.000386,27664.0,11.0,0.843416
34137,13,27904.0,11.0,2.9e-05,27904.0,11.0,0.0003,27904.0,11.0,1.347839
34138,13,22591.0,11.0,2.3e-05,22591.0,11.0,0.000207,22591.0,11.0,0.828152
34139,13,29966.0,11.0,3.5e-05,29966.0,11.0,0.000271,29966.0,11.0,1.095962
34140,13,29678.0,11.0,3e-05,29678.0,11.0,0.000172,29678.0,11.0,0.968448
34141,13,25423.0,11.0,2.6e-05,25423.0,11.0,0.000346,25423.0,11.0,0.8926
34142,13,24348.0,11.0,2.7e-05,24348.0,11.0,0.000141,24348.0,11.0,1.035883
34143,13,26069.0,11.0,3e-05,26069.0,11.0,0.000225,26069.0,11.0,0.909719
34144,13,25373.0,11.0,3.1e-05,25373.0,11.0,0.000345,25373.0,11.0,1.33319
34145,13,29472.0,11.0,2.5e-05,29472.0,11.0,0.000263,29472.0,12.0,0.715872
34146,13,30805.0,11.0,2.6e-05,30805.0,11.0,0.000234,30805.0,11.0,0.805451
34147,13,34720.0,11.0,3.7e-05,34705.0,11.0,0.000283,34705.0,11.0,1.077598
34148,13,25538.0,11.0,3.1e-05,25538.0,11.0,0.000286,25538.0,11.0,1.023202
34149,13,28021.0,11.0,3.7e-05,28021.0,11.0,0.000358,28021.0,11.0,1.158123
34150,13,27333.0,11.0,2.9e-05,27333.0,11.0,0.000412,27333.0,11.0,0.859838
34151,13,26304.0,11.0,2.7e-05,26304.0,11.0,0.000167,26304.0,11.0,1.123085
34152,13,28822.0,11.0,2.8e-05,28822.0,11.0,0.001145,28822.0,11.0,0.537102
34153,13,31239.0,11.0,2.6e-05,31239.0,11.0,0.000372,31239.0,11.0,0.896921
34154,13,31268.0,11.0,2.7e-05,31268.0,11.0,0.000337,31268.0,11.0,1.156946
34155,13,27288.0,11.0,3e-05,27288.0,11.0,0.000343,27288.0,11.0,1.132282
34156,13,21186.0,11.0,6e-06,21186.0,11.0,0.000392,21186.0,11.0,0.588472
34157,13,24089.0,11.0,2.9e-05,24089.0,11.0,0.000255,24089.0,11.0,1.138386
34158,13,21626.0,11.0,2.9e-05,21626.0,11.0,0.000158,21626.0,11.0,1.204595
34159,13,28992.0,11.0,2.9e-05,28992.0,11.0,0.000184,28992.0,11.0,1.371084
34160,13,28423.0,11.0,2.7e-05,28423.0,11.0,0.000284,28423.0,11.0,1.080814
34161,13,32491.0,11.0,2.9e-05,32491.0,11.0,0.00044,32491.0,11.0,1.012541
34162,13,29002.0,11.0,2.5e-05,29002.0,11.0,0.000117,29002.0,11.0,0.717078
34163,13,25021.0,11.0,3.2e-05,25021.0,11.0,0.000271,25021.0,11.0,1.375574
34164,13,30571.0,11.0,2.9e-05,30571.0,11.0,0.000268,30571.0,11.0,1.166991
34165,13,27887.0,11.0,2.6e-05,27887.0,11.0,0.000224,27887.0,11.0,0.734815
34166,13,29683.0,11.0,2.8e-05,29683.0,11.0,0.000202,29683.0,11.0,0.96162
34167,13,27832.0,11.0,3e-05,27832.0,11.0,0.000304,27832.0,11.0,1.173086
34168,13,23388.0,11.0,3.4e-05,23388.0,11.0,0.000211,23388.0,11.0,1.148539
34169,13,26047.0,11.0,3.2e-05,26047.0,11.0,0.000231,26047.0,11.0,1.267432
34170,13,30563.0,11.0,3.3e-05,30563.0,11.0,0.00031,30563.0,11.0,0.996328
34171,13,33619.0,11.0,3.1e-05,33619.0,11.0,0.00029,33619.0,11.0,1.129237
34172,13,20751.0,11.0,2.5e-05,20751.0,11.0,0.000246,20751.0,10.0,0.968488
34173,13,28049.0,11.0,2.7e-05,28049.0,11.0,0.000367,28049.0,11.0,0.968406
34174,13,26684.0,11.0,2.4e-05,26684.0,11.0,0.000231,26684.0,11.0,0.827093
34175,13,24614.0,11.0,2.8e-05,24614.0,11.0,0.000203,24614.0,11.0,1.073696
34176,13,27945.0,11.0,2.7e-05,27945.0,11.0,0.000283,27945.0,11.0,0.863217
34177,13,24065.0,11.0,7e-06,24065.0,11.0,0.000154,24065.0,11.0,0.470379
34178,13,24352.0,11.0,2.4e-05,24352.0,11.0,0.000232,24352.0,11.0,0.653056
34179,13,28223.0,11.0,3e-05,28223.0,11.0,0.000174,28223.0,11.0,0.763429
34180,13,26044.0,11.0,3e-05,26044.0,11.0,0.000425,26044.0,11.0,1.071781
34181,13,29870.0,11.0,3.5e-05,29804.0,11.0,0.000398,29804.0,12.0,1.29309
34182,13,25909.0,11.0,2.3e-05,25909.0,11.0,0.000836,25909.0,11.0,0.792289
34183,13,28254.0,11.0,2e-05,28254.0,11.0,0.00032,28254.0,11.0,0.573271
34184,13,30021.0,11.0,3.5e-05,30021.0,11.0,0.000181,30021.0,11.0,1.387118
34185,13,26958.0,11.0,2.5e-05,26958.0,11.0,0.00028,26958.0,11.0,0.821131
34186,13,31966.0,11.0,2.9e-05,31966.0,11.0,0.000252,31966.0,11.0,0.959474
34187,13,22090.0,11.0,2.8e-05,22090.0,11.0,0.000271,22090.0,11.0,0.824916
34188,13,31344.0,11.0,3.3e-05,31344.0,11.0,0.000354,31344.0,11.0,0.835515
34189,13,26713.0,11.0,2.7e-05,26713.0,11.0,0.000229,26713.0,11.0,0.831084
34190,13,21070.0,11.0,2.9e-05,21070.0,11.0,0.000247,21070.0,11.0,1.355897
34191,13,23818.0,11.0,2.9e-05,23818.0,11.0,0.000292,23818.0,11.0,1.159378
34192,13,22369.0,11.0,8e-06,22369.0,11.0,0.000154,22369.0,11.0,0.729289
34193,13,29987.0,11.0,2.6e-05,29987.0,11.0,0.000271,29987.0,12.0,0.797405
34194,13,26110.0,11.0,3e-05,26110.0,11.0,0.000201,26110.0,11.0,1.08647
34195,13,26807.0,11.0,3e-05,26807.0,11.0,0.00023,26807.0,11.0,1.277356
34196,13,27323.0,11.0,2.9e-05,27323.0,11.0,0.00028,27323.0,11.0,1.10451
34197,13,30225.0,11.0,3.2e-05,30225.0,11.0,0.000246,30225.0,11.0,1.231529
34198,13,29458.0,11.0,3.4e-05,29458.0,11.0,0.000265,29458.0,11.0,1.111183
34199,13,30207.0,11.0,2.8e-05,30207.0,11.0,0.000327,30207.0,11.0,1.020436
34200,13,27002.0,11.0,3.1e-05,27002.0,11.0,0.000261,27002.0,11.0,0.711599
34201,13,31878.0,11.0,2.9e-05,31878.0,11.0,0.000219,31878.0,11.0,0.964697
34202,13,27697.0,11.0,2.6e-05,27697.0,11.0,0.000194,27697.0,11.0,0.63492
34203,13,24617.0,11.0,2.9e-05,24617.0,11.0,0.000191,24617.0,11.0,0.899689
34204,13,24476.0,11.0,2.9e-05,24476.0,11.0,0.000323,24476.0,12.0,1.02913
34205,13,25646.0,11.0,2.8e-05,25646.0,11.0,0.000233,25646.0,11.0,0.783196
34206,13,30142.0,11.0,2.7e-05,30142.0,11.0,0.000313,30142.0,11.0,0.81818
34207,13,24458.0,11.0,2.7e-05,24458.0,11.0,0.000416,24458.0,11.0,1.113034
34208,13,23233.0,11.0,3e-05,23233.0,11.0,0.000262,23233.0,11.0,1.028221
34209,13,29569.0,11.0,7e-06,29569.0,11.0,0.000406,29569.0,11.0,0.796928
34210,13,31058.0,11.0,2.9e-05,31058.0,11.0,0.000194,31058.0,11.0,0.951162
34211,13,26872.0,11.0,3.1e-05,26872.0,11.0,0.000312,26872.0,11.0,0.884758
34212,13,26085.0,11.0,2.9e-05,26085.0,11.0,0.000199,26085.0,11.0,1.38404
34213,13,28741.0,11.0,3e-05,28741.0,11.0,0.000658,28741.0,11.0,1.247539
34214,13,31732.0,11.0,4e-05,31732.0,11.0,0.000321,31732.0,11.0,1.123912
34215,13,25575.0,11.0,2.8e-05,25575.0,11.0,0.000189,25575.0,10.0,0.873142
34216,13,32766.0,11.0,2.6e-05,32766.0,11.0,0.000147,32766.0,11.0,0.814676
34217,13,27234.0,11.0,2.6e-05,27234.0,11.0,0.000364,27234.0,11.0,0.988937
34218,13,26467.0,11.0,2.7e-05,26467.0,11.0,0.000162,26467.0,11.0,0.848865
34219,13,18511.0,11.0,2.6e-05,18511.0,11.0,0.000279,18511.0,11.0,0.686112
34220,13,25199.0,11.0,3.5e-05,25199.0,11.0,0.000219,25199.0,11.0,1.08901
34221,13,26714.0,11.0,3e-05,26714.0,11.0,0.000224,26714.0,11.0,0.948492
34222,13,27056.0,11.0,3.1e-05,27056.0,11.0,0.00025,27056.0,11.0,1.193532
34223,13,26548.0,11.0,2.7e-05,26548.0,11.0,0.000281,26548.0,11.0,1.041827
34224,13,27155.0,11.0,3.1e-05,27155.0,11.0,0.000167,27155.0,11.0,0.885922
34225,13,30632.0,11.0,3.1e-05,30632.0,11.0,0.000249,30632.0,11.0,0.760917
34226,13,27272.0,11.0,3.2e-05,27272.0,11.0,0.000555,27272.0,11.0,1.054461
34227,13,26763.0,11.0,3.2e-05,26763.0,11.0,0.000277,26763.0,11.0,1.562004
34228,13,25808.0,11.0,2.8e-05,25808.0,11.0,0.00023,25808.0,11.0,1.035072
34229,13,22506.0,11.0,1.7e-05,22506.0,11.0,0.000201,22506.0,11.0,0.634152
34230,13,27883.0,11.0,3.3e-05,27883.0,11.0,0.000914,27883.0,11.0,0.779941
34231,13,27562.0,11.0,3.1e-05,27562.0,11.0,0.000324,27562.0,11.0,0.988676
34232,13,28294.0,11.0,2.6e-05,28294.0,11.0,0.000239,28294.0,11.0,0.702545
34233,13,28282.0,11.0,2.9e-05,28282.0,10.0,0.000252,28282.0,11.0,0.871717
34234,13,25847.0,11.0,2.2e-05,25847.0,11.0,0.000143,25847.0,11.0,0.830565
34235,13,22899.0,11.0,1e-06,22899.0,11.0,0.000217,22899.0,11.0,0.623015
34236,13,25002.0,11.0,3e-05,24882.0,11.0,0.000306,24882.0,11.0,0.693258
34237,13,28500.0,11.0,3.1e-05,28500.0,11.0,0.000299,28500.0,11.0,1.094593
34238,13,28299.0,11.0,3.1e-05,28299.0,11.0,0.000193,28299.0,11.0,0.943045
34239,13,22516.0,11.0,2.4e-05,22516.0,11.0,0.000174,22516.0,11.0,0.760859
34240,13,28411.0,11.0,2.8e-05,28411.0,11.0,0.000321,28411.0,11.0,0.87894
34241,13,25522.0,11.0,2.4e-05,25522.0,11.0,0.000272,25522.0,11.0,0.777843
34242,13,25604.0,11.0,2.4e-05,25604.0,11.0,0.00025,25604.0,11.0,0.886176
34243,13,23701.0,11.0,3.3e-05,23701.0,11.0,0.000272,23701.0,11.0,0.899372
34244,13,24456.0,11.0,3.5e-05,24456.0,11.0,0.000328,24456.0,11.0,0.92434
34245,13,22398.0,11.0,2.8e-05,22398.0,11.0,0.000559,22398.0,11.0,0.99031
34246,13,21937.0,11.0,3e-05,21937.0,11.0,0.000214,21937.0,11.0,0.806965
34247,13,26392.0,11.0,2.7e-05,26392.0,11.0,0.000416,26392.0,11.0,1.028917
34248,13,22576.0,11.0,2.5e-05,22576.0,11.0,0.000192,22576.0,11.0,0.934739
34249,13,29169.0,11.0,3.6e-05,29169.0,11.0,0.000357,29169.0,11.0,1.131625
34250,13,26748.0,11.0,2.6e-05,26748.0,11.0,0.000391,26748.0,11.0,1.064877
34251,13,29071.0,11.0,3.1e-05,29071.0,11.0,0.000209,29071.0,11.0,0.890937
34252,13,23931.0,11.0,5e-06,23931.0,11.0,0.000314,23931.0,12.0,0.751961
34253,13,26289.0,11.0,3e-05,26289.0,11.0,0.00023,26289.0,11.0,1.331321
34254,13,17773.0,11.0,3e-06,17773.0,11.0,0.000235,17773.0,12.0,0.533699
34255,13,26469.0,11.0,3.3e-05,26469.0,11.0,0.000123,26469.0,11.0,1.382757
34256,13,22532.0,11.0,3.2e-05,22532.0,11.0,0.000268,22532.0,11.0,0.890609
34257,13,28126.0,11.0,2.1e-05,28126.0,11.0,0.000353,28126.0,11.0,0.746266
34258,13,32083.0,11.0,3e-05,32083.0,10.0,0.000226,32083.0,11.0,1.233097
34259,13,23824.0,11.0,2.8e-05,23824.0,11.0,0.000381,23824.0,11.0,1.31817
34260,13,24524.0,11.0,3.1e-05,24524.0,11.0,0.000256,24524.0,12.0,0.923431
34261,13,27479.0,11.0,2.8e-05,27479.0,11.0,0.000229,27479.0,11.0,0.992128
34262,13,26837.0,11.0,2.9e-05,26837.0,11.0,0.000277,26837.0,11.0,1.191758
34263,13,27421.0,11.0,2.7e-05,27421.0,11.0,0.000177,27421.0,11.0,0.741841
34264,13,28644.0,11.0,2.9e-05,28644.0,11.0,0.000355,28644.0,11.0,0.872315
34265,13,27714.0,11.0,3.4e-05,27714.0,11.0,0.000329,27714.0,11.0,0.989725
34266,13,25541.0,11.0,3.3e-05,25541.0,11.0,0.000476,25541.0,11.0,1.260756
34267,13,23466.0,11.0,3.8e-05,23466.0,11.0,0.000324,23466.0,11.0,0.797794
34268,13,28328.0,11.0,2.7e-05,28328.0,11.0,0.000146,28328.0,11.0,0.728129
34269,13,21937.0,11.0,7e-06,21877.0,11.0,0.000265,21877.0,11.0,0.799384
34270,13,32140.0,11.0,2.7e-05,32140.0,11.0,0.000372,32140.0,11.0,0.988745
34271,13,24637.0,11.0,2.7e-05,24637.0,11.0,0.000272,24637.0,11.0,0.956835
34272,13,23631.0,11.0,3e-05,23631.0,11.0,0.00039,23631.0,11.0,1.019362
34273,13,24514.0,11.0,2e-05,24514.0,11.0,0.000141,24514.0,11.0,0.509168
34274,13,28352.0,11.0,1.8e-05,28352.0,11.0,0.000472,28352.0,11.0,0.806018
34275,13,27627.0,11.0,3.4e-05,27627.0,11.0,0.00058,27627.0,12.0,1.075758
34276,13,21468.0,11.0,1.6e-05,21468.0,11.0,0.000321,21468.0,11.0,0.744131
34277,13,25818.0,11.0,3e-05,25818.0,11.0,0.000183,25818.0,11.0,0.79289
34278,13,24828.0,11.0,3e-05,24828.0,11.0,0.000237,24828.0,11.0,0.9857
34279,13,26955.0,11.0,3.3e-05,26955.0,11.0,0.000269,26955.0,11.0,1.098247
34280,13,23506.0,11.0,3e-05,23506.0,11.0,0.000269,23506.0,11.0,0.96792
34281,13,27893.0,11.0,2.7e-05,27893.0,11.0,0.000372,27893.0,11.0,0.995993
34282,13,29573.0,11.0,2.4e-05,29573.0,11.0,0.00031,29573.0,11.0,0.743708
34283,13,23233.0,11.0,2.6e-05,23233.0,11.0,0.00012,23233.0,11.0,1.226658
34284,13,25657.0,11.0,3.2e-05,25657.0,10.0,0.000291,25657.0,10.0,1.719432
34285,13,22002.0,11.0,2.6e-05,22002.0,11.0,0.000365,22002.0,11.0,0.980236
34286,13,30040.0,11.0,3.8e-05,29687.0,11.0,0.000239,29687.0,12.0,0.892702
34287,13,27333.0,11.0,2.6e-05,27333.0,11.0,0.000259,27333.0,11.0,0.875647
34288,13,28583.0,11.0,3.3e-05,28583.0,11.0,0.0002,28583.0,11.0,0.913273
34289,13,28069.0,11.0,3.1e-05,28069.0,11.0,0.000288,28069.0,11.0,1.044953
34290,13,30774.0,11.0,2.8e-05,30774.0,11.0,0.000467,30774.0,11.0,0.776114
34291,13,26197.0,11.0,2.8e-05,26197.0,11.0,0.000322,26197.0,11.0,0.805472
34292,13,21427.0,11.0,3.1e-05,21427.0,11.0,0.000158,21427.0,11.0,0.967598
34293,13,28744.0,11.0,3.1e-05,28744.0,11.0,0.000747,28744.0,12.0,1.193239
34294,13,24844.0,11.0,1.8e-05,24844.0,11.0,0.00024,24844.0,11.0,0.44541
34295,13,24466.0,11.0,3.1e-05,24466.0,11.0,0.000297,24466.0,11.0,1.319919
34296,13,26376.0,11.0,3.4e-05,26376.0,11.0,0.000304,26376.0,11.0,1.195376
34297,13,21142.0,11.0,2.5e-05,21142.0,11.0,0.000188,21142.0,11.0,0.980913
34298,13,22763.0,11.0,3.3e-05,22763.0,11.0,0.000268,22763.0,11.0,0.923197
34299,13,28453.0,11.0,2.9e-05,28453.0,11.0,0.000364,28453.0,11.0,0.986679
34300,13,24883.0,11.0,0.00087,24511.0,11.0,0.000268,24511.0,11.0,1.046912
34301,13,26322.0,11.0,3.1e-05,26322.0,11.0,0.000253,26322.0,11.0,1.299007
34302,13,27007.0,11.0,2.7e-05,27007.0,11.0,0.000234,27007.0,11.0,0.879078
34303,13,23142.0,11.0,1.2e-05,23142.0,11.0,0.000115,23142.0,11.0,0.482837
34304,13,25245.0,11.0,2.6e-05,25245.0,10.0,0.000234,25245.0,12.0,0.841732
34305,13,29411.0,11.0,3.3e-05,29411.0,11.0,0.000366,29411.0,11.0,0.848062
34306,13,28562.0,11.0,2.7e-05,28562.0,11.0,0.000294,28562.0,11.0,0.704448
34307,13,25320.0,11.0,2.9e-05,25320.0,11.0,0.000257,25320.0,11.0,0.962433
34308,13,18756.0,11.0,2.9e-05,18756.0,11.0,0.000223,18756.0,11.0,0.823857
34309,13,24484.0,11.0,3e-05,24484.0,11.0,0.000211,24484.0,11.0,1.201909
34310,13,25668.0,11.0,2.3e-05,25668.0,11.0,0.000243,25668.0,11.0,0.68867
34311,13,27224.0,11.0,3.4e-05,27224.0,11.0,0.000321,27224.0,11.0,1.149883
34312,13,27866.0,11.0,2.7e-05,27866.0,11.0,0.000283,27866.0,11.0,0.757247
34313,13,27986.0,11.0,3.1e-05,27986.0,11.0,0.000282,27986.0,11.0,0.99688
34314,13,25844.0,11.0,3.6e-05,25844.0,11.0,0.000311,25844.0,11.0,1.231913
34315,13,22921.0,11.0,3e-05,22921.0,11.0,0.000868,22921.0,11.0,1.041665
34316,13,33001.0,11.0,3.3e-05,32984.0,11.0,0.000461,32984.0,11.0,1.139942
34317,13,31149.0,11.0,2.9e-05,31149.0,11.0,0.000257,31149.0,11.0,1.022417
34318,13,28626.0,11.0,2.8e-05,28626.0,11.0,0.000201,28626.0,11.0,0.627568
34319,13,25883.0,11.0,3.1e-05,25883.0,11.0,0.000374,25883.0,11.0,1.106613
34320,13,23512.0,11.0,2e-06,23512.0,11.0,0.000237,23512.0,11.0,0.71513
34321,13,25776.0,11.0,2.8e-05,25776.0,11.0,0.000183,25776.0,11.0,0.915561
34322,13,30095.0,11.0,2.7e-05,30095.0,11.0,0.001235,30095.0,11.0,1.028438
34323,13,25225.0,11.0,2.6e-05,25225.0,11.0,0.000344,25225.0,11.0,0.926595
